"region","hustyp","bostadsarea","år","Antal"
"Enköping","flerbostadshus","uppgift saknas","2024",1
"Enköping","övriga hus","< 31 kvm","2013",51
"Enköping","övriga hus","< 31 kvm","2014",51
"Enköping","övriga hus","< 31 kvm","2015",51
"Enköping","övriga hus","< 31 kvm","2016",51
"Enköping","övriga hus","< 31 kvm","2017",51
"Enköping","övriga hus","< 31 kvm","2018",51
"Enköping","övriga hus","< 31 kvm","2019",52
"Enköping","övriga hus","< 31 kvm","2020",52
"Enköping","övriga hus","< 31 kvm","2021",52
"Enköping","övriga hus","< 31 kvm","2022",20
"Enköping","övriga hus","< 31 kvm","2023",20
"Enköping","övriga hus","< 31 kvm","2024",20
"Enköping","övriga hus","31-40 kvm","2013",55
"Enköping","övriga hus","31-40 kvm","2014",55
"Enköping","övriga hus","31-40 kvm","2015",51
"Enköping","övriga hus","31-40 kvm","2016",52
"Enköping","övriga hus","31-40 kvm","2017",52
"Enköping","övriga hus","31-40 kvm","2018",45
"Enköping","övriga hus","31-40 kvm","2019",45
"Enköping","övriga hus","31-40 kvm","2020",45
"Enköping","övriga hus","31-40 kvm","2021",45
"Enköping","övriga hus","31-40 kvm","2022",14
"Enköping","övriga hus","31-40 kvm","2023",14
"Enköping","övriga hus","31-40 kvm","2024",14
"Enköping","övriga hus","41-50 kvm","2013",20
"Enköping","övriga hus","41-50 kvm","2014",21
"Enköping","övriga hus","41-50 kvm","2015",17
"Enköping","övriga hus","41-50 kvm","2016",17
"Enköping","övriga hus","41-50 kvm","2017",17
"Enköping","övriga hus","41-50 kvm","2018",17
"Enköping","övriga hus","41-50 kvm","2019",17
"Enköping","övriga hus","41-50 kvm","2020",17
"Enköping","övriga hus","41-50 kvm","2021",17
"Enköping","övriga hus","41-50 kvm","2022",15
"Enköping","övriga hus","41-50 kvm","2023",15
"Enköping","övriga hus","41-50 kvm","2024",15
"Enköping","övriga hus","51-60 kvm","2013",75
"Enköping","övriga hus","51-60 kvm","2014",76
"Enköping","övriga hus","51-60 kvm","2015",76
"Enköping","övriga hus","51-60 kvm","2016",76
"Enköping","övriga hus","51-60 kvm","2017",76
"Enköping","övriga hus","51-60 kvm","2018",76
"Enköping","övriga hus","51-60 kvm","2019",78
"Enköping","övriga hus","51-60 kvm","2020",78
"Enköping","övriga hus","51-60 kvm","2021",78
"Enköping","övriga hus","51-60 kvm","2022",22
"Enköping","övriga hus","51-60 kvm","2023",22
"Enköping","övriga hus","51-60 kvm","2024",22
"Enköping","övriga hus","61-70 kvm","2013",67
"Enköping","övriga hus","61-70 kvm","2014",67
"Enköping","övriga hus","61-70 kvm","2015",62
"Enköping","övriga hus","61-70 kvm","2016",62
"Enköping","övriga hus","61-70 kvm","2017",61
"Enköping","övriga hus","61-70 kvm","2018",61
"Enköping","övriga hus","61-70 kvm","2019",62
"Enköping","övriga hus","61-70 kvm","2020",62
"Enköping","övriga hus","61-70 kvm","2021",61
"Enköping","övriga hus","61-70 kvm","2022",23
"Enköping","övriga hus","61-70 kvm","2023",23
"Enköping","övriga hus","61-70 kvm","2024",23
"Enköping","övriga hus","71-80 kvm","2013",51
"Enköping","övriga hus","71-80 kvm","2014",51
"Enköping","övriga hus","71-80 kvm","2015",51
"Enköping","övriga hus","71-80 kvm","2016",51
"Enköping","övriga hus","71-80 kvm","2017",51
"Enköping","övriga hus","71-80 kvm","2018",50
"Enköping","övriga hus","71-80 kvm","2019",50
"Enköping","övriga hus","71-80 kvm","2020",50
"Enköping","övriga hus","71-80 kvm","2021",52
"Enköping","övriga hus","71-80 kvm","2022",19
"Enköping","övriga hus","71-80 kvm","2023",19
"Enköping","övriga hus","71-80 kvm","2024",19
"Enköping","övriga hus","81-90 kvm","2013",36
"Enköping","övriga hus","81-90 kvm","2014",36
"Enköping","övriga hus","81-90 kvm","2015",36
"Enköping","övriga hus","81-90 kvm","2016",36
"Enköping","övriga hus","81-90 kvm","2017",36
"Enköping","övriga hus","81-90 kvm","2018",36
"Enköping","övriga hus","81-90 kvm","2019",37
"Enköping","övriga hus","81-90 kvm","2020",37
"Enköping","övriga hus","81-90 kvm","2021",37
"Enköping","övriga hus","81-90 kvm","2022",10
"Enköping","övriga hus","81-90 kvm","2023",10
"Enköping","övriga hus","81-90 kvm","2024",10
"Enköping","övriga hus","91-100 kvm","2013",52
"Enköping","övriga hus","91-100 kvm","2014",52
"Enköping","övriga hus","91-100 kvm","2015",52
"Enköping","övriga hus","91-100 kvm","2016",52
"Enköping","övriga hus","91-100 kvm","2017",52
"Enköping","övriga hus","91-100 kvm","2018",53
"Enköping","övriga hus","91-100 kvm","2019",53
"Enköping","övriga hus","91-100 kvm","2020",53
"Enköping","övriga hus","91-100 kvm","2021",53
"Enköping","övriga hus","91-100 kvm","2022",12
"Enköping","övriga hus","91-100 kvm","2023",12
"Enköping","övriga hus","91-100 kvm","2024",12
"Enköping","övriga hus","101-110 kvm","2013",40
"Enköping","övriga hus","101-110 kvm","2014",40
"Enköping","övriga hus","101-110 kvm","2015",40
"Enköping","övriga hus","101-110 kvm","2016",40
"Enköping","övriga hus","101-110 kvm","2017",40
"Enköping","övriga hus","101-110 kvm","2018",40
"Enköping","övriga hus","101-110 kvm","2019",40
"Enköping","övriga hus","101-110 kvm","2020",40
"Enköping","övriga hus","101-110 kvm","2021",40
"Enköping","övriga hus","101-110 kvm","2022",21
"Enköping","övriga hus","101-110 kvm","2023",19
"Enköping","övriga hus","101-110 kvm","2024",19
"Enköping","övriga hus","111-120 kvm","2013",11
"Enköping","övriga hus","111-120 kvm","2014",11
"Enköping","övriga hus","111-120 kvm","2015",11
"Enköping","övriga hus","111-120 kvm","2016",11
"Enköping","övriga hus","111-120 kvm","2017",11
"Enköping","övriga hus","111-120 kvm","2018",11
"Enköping","övriga hus","111-120 kvm","2019",11
"Enköping","övriga hus","111-120 kvm","2020",11
"Enköping","övriga hus","111-120 kvm","2021",11
"Enköping","övriga hus","111-120 kvm","2022",9
"Enköping","övriga hus","111-120 kvm","2023",9
"Enköping","övriga hus","111-120 kvm","2024",9
"Enköping","övriga hus","121-130 kvm","2013",6
"Enköping","övriga hus","121-130 kvm","2014",6
"Enköping","övriga hus","121-130 kvm","2015",6
"Enköping","övriga hus","121-130 kvm","2016",6
"Enköping","övriga hus","121-130 kvm","2017",6
"Enköping","övriga hus","121-130 kvm","2018",6
"Enköping","övriga hus","121-130 kvm","2019",6
"Enköping","övriga hus","121-130 kvm","2020",6
"Enköping","övriga hus","121-130 kvm","2021",6
"Enköping","övriga hus","121-130 kvm","2022",5
"Enköping","övriga hus","121-130 kvm","2023",5
"Enköping","övriga hus","121-130 kvm","2024",5
"Enköping","övriga hus","131-140 kvm","2013",15
"Enköping","övriga hus","131-140 kvm","2014",15
"Enköping","övriga hus","131-140 kvm","2015",15
"Enköping","övriga hus","131-140 kvm","2016",15
"Enköping","övriga hus","131-140 kvm","2017",15
"Enköping","övriga hus","131-140 kvm","2018",15
"Enköping","övriga hus","131-140 kvm","2019",15
"Enköping","övriga hus","131-140 kvm","2020",15
"Enköping","övriga hus","131-140 kvm","2021",15
"Enköping","övriga hus","131-140 kvm","2022",4
"Enköping","övriga hus","131-140 kvm","2023",4
"Enköping","övriga hus","131-140 kvm","2024",4
"Enköping","övriga hus","141-150 kvm","2013",6
"Enköping","övriga hus","141-150 kvm","2014",6
"Enköping","övriga hus","141-150 kvm","2015",6
"Enköping","övriga hus","141-150 kvm","2016",6
"Enköping","övriga hus","141-150 kvm","2017",6
"Enköping","övriga hus","141-150 kvm","2018",6
"Enköping","övriga hus","141-150 kvm","2019",6
"Enköping","övriga hus","141-150 kvm","2020",6
"Enköping","övriga hus","141-150 kvm","2021",6
"Enköping","övriga hus","141-150 kvm","2022",6
"Enköping","övriga hus","141-150 kvm","2023",6
"Enköping","övriga hus","141-150 kvm","2024",6
"Enköping","övriga hus","151-160 kvm","2013",3
"Enköping","övriga hus","151-160 kvm","2014",3
"Enköping","övriga hus","151-160 kvm","2015",3
"Enköping","övriga hus","151-160 kvm","2016",3
"Enköping","övriga hus","151-160 kvm","2017",3
"Enköping","övriga hus","151-160 kvm","2018",3
"Enköping","övriga hus","151-160 kvm","2019",3
"Enköping","övriga hus","151-160 kvm","2020",3
"Enköping","övriga hus","151-160 kvm","2021",3
"Enköping","övriga hus","151-160 kvm","2022",3
"Enköping","övriga hus","151-160 kvm","2023",3
"Enköping","övriga hus","151-160 kvm","2024",3
"Enköping","övriga hus","161-170 kvm","2013",2
"Enköping","övriga hus","161-170 kvm","2014",2
"Enköping","övriga hus","161-170 kvm","2015",2
"Enköping","övriga hus","161-170 kvm","2016",2
"Enköping","övriga hus","161-170 kvm","2017",2
"Enköping","övriga hus","161-170 kvm","2018",2
"Enköping","övriga hus","161-170 kvm","2019",2
"Enköping","övriga hus","161-170 kvm","2020",2
"Enköping","övriga hus","161-170 kvm","2021",2
"Enköping","övriga hus","161-170 kvm","2022",1
"Enköping","övriga hus","161-170 kvm","2023",1
"Enköping","övriga hus","161-170 kvm","2024",1
"Enköping","övriga hus","171-180 kvm","2013",4
"Enköping","övriga hus","171-180 kvm","2014",4
"Enköping","övriga hus","171-180 kvm","2015",4
"Enköping","övriga hus","171-180 kvm","2016",4
"Enköping","övriga hus","171-180 kvm","2017",4
"Enköping","övriga hus","171-180 kvm","2018",4
"Enköping","övriga hus","171-180 kvm","2019",4
"Enköping","övriga hus","171-180 kvm","2020",4
"Enköping","övriga hus","171-180 kvm","2021",4
"Enköping","övriga hus","171-180 kvm","2022",4
"Enköping","övriga hus","171-180 kvm","2023",4
"Enköping","övriga hus","171-180 kvm","2024",4
"Enköping","övriga hus","181-190 kvm","2013",0
"Enköping","övriga hus","181-190 kvm","2014",0
"Enköping","övriga hus","181-190 kvm","2015",0
"Enköping","övriga hus","181-190 kvm","2016",0
"Enköping","övriga hus","181-190 kvm","2017",0
"Enköping","övriga hus","181-190 kvm","2018",0
"Enköping","övriga hus","181-190 kvm","2019",0
"Enköping","övriga hus","181-190 kvm","2020",0
"Enköping","övriga hus","181-190 kvm","2021",0
"Enköping","övriga hus","181-190 kvm","2022",0
"Enköping","övriga hus","181-190 kvm","2023",0
"Enköping","övriga hus","181-190 kvm","2024",0
"Enköping","övriga hus","191-200 kvm","2013",1
"Enköping","övriga hus","191-200 kvm","2014",1
"Enköping","övriga hus","191-200 kvm","2015",1
"Enköping","övriga hus","191-200 kvm","2016",1
"Enköping","övriga hus","191-200 kvm","2017",1
"Enköping","övriga hus","191-200 kvm","2018",1
"Enköping","övriga hus","191-200 kvm","2019",1
"Enköping","övriga hus","191-200 kvm","2020",1
"Enköping","övriga hus","191-200 kvm","2021",1
"Enköping","övriga hus","191-200 kvm","2022",1
"Enköping","övriga hus","191-200 kvm","2023",1
"Enköping","övriga hus","191-200 kvm","2024",1
"Enköping","övriga hus","> 200 kvm","2013",8
"Enköping","övriga hus","> 200 kvm","2014",8
"Enköping","övriga hus","> 200 kvm","2015",8
"Enköping","övriga hus","> 200 kvm","2016",7
"Enköping","övriga hus","> 200 kvm","2017",7
"Enköping","övriga hus","> 200 kvm","2018",7
"Enköping","övriga hus","> 200 kvm","2019",7
"Enköping","övriga hus","> 200 kvm","2020",7
"Enköping","övriga hus","> 200 kvm","2021",7
"Enköping","övriga hus","> 200 kvm","2022",7
"Enköping","övriga hus","> 200 kvm","2023",6
"Enköping","övriga hus","> 200 kvm","2024",6
"Enköping","övriga hus","uppgift saknas","2013",0
"Enköping","övriga hus","uppgift saknas","2014",0
"Enköping","övriga hus","uppgift saknas","2015",0
"Enköping","övriga hus","uppgift saknas","2016",0
"Enköping","övriga hus","uppgift saknas","2017",0
"Enköping","övriga hus","uppgift saknas","2018",0
"Enköping","övriga hus","uppgift saknas","2019",0
"Enköping","övriga hus","uppgift saknas","2020",0
"Enköping","övriga hus","uppgift saknas","2021",0
"Enköping","övriga hus","uppgift saknas","2022",0
"Enköping","övriga hus","uppgift saknas","2023",0
"Enköping","övriga hus","uppgift saknas","2024",0
"Östhammar","småhus","< 31 kvm","2013",16
"Östhammar","småhus","< 31 kvm","2014",15
"Östhammar","småhus","< 31 kvm","2015",17
"Östhammar","småhus","< 31 kvm","2016",16
"Östhammar","småhus","< 31 kvm","2017",17
"Östhammar","småhus","< 31 kvm","2018",18
"Östhammar","småhus","< 31 kvm","2019",16
"Östhammar","småhus","< 31 kvm","2020",16
"Östhammar","småhus","< 31 kvm","2021",20
"Östhammar","småhus","< 31 kvm","2022",19
"Östhammar","småhus","< 31 kvm","2023",21
"Östhammar","småhus","< 31 kvm","2024",19
"Östhammar","småhus","31-40 kvm","2013",55
"Östhammar","småhus","31-40 kvm","2014",55
"Östhammar","småhus","31-40 kvm","2015",56
"Östhammar","småhus","31-40 kvm","2016",57
"Östhammar","småhus","31-40 kvm","2017",56
"Östhammar","småhus","31-40 kvm","2018",54
"Östhammar","småhus","31-40 kvm","2019",57
"Östhammar","småhus","31-40 kvm","2020",59
"Östhammar","småhus","31-40 kvm","2021",57
"Östhammar","småhus","31-40 kvm","2022",58
"Östhammar","småhus","31-40 kvm","2023",61
"Östhammar","småhus","31-40 kvm","2024",68
"Östhammar","småhus","41-50 kvm","2013",110
"Östhammar","småhus","41-50 kvm","2014",112
"Östhammar","småhus","41-50 kvm","2015",117
"Östhammar","småhus","41-50 kvm","2016",120
"Östhammar","småhus","41-50 kvm","2017",126
"Östhammar","småhus","41-50 kvm","2018",127
"Östhammar","småhus","41-50 kvm","2019",128
"Östhammar","småhus","41-50 kvm","2020",135
"Östhammar","småhus","41-50 kvm","2021",134
"Östhammar","småhus","41-50 kvm","2022",134
"Östhammar","småhus","41-50 kvm","2023",131
"Östhammar","småhus","41-50 kvm","2024",141
"Östhammar","småhus","51-60 kvm","2013",184
"Östhammar","småhus","51-60 kvm","2014",186
"Östhammar","småhus","51-60 kvm","2015",189
"Östhammar","småhus","51-60 kvm","2016",193
"Östhammar","småhus","51-60 kvm","2017",194
"Östhammar","småhus","51-60 kvm","2018",195
"Östhammar","småhus","51-60 kvm","2019",193
"Östhammar","småhus","51-60 kvm","2020",204
"Östhammar","småhus","51-60 kvm","2021",207
"Östhammar","småhus","51-60 kvm","2022",210
"Östhammar","småhus","51-60 kvm","2023",212
"Östhammar","småhus","51-60 kvm","2024",214
"Östhammar","småhus","61-70 kvm","2013",286
"Östhammar","småhus","61-70 kvm","2014",297
"Östhammar","småhus","61-70 kvm","2015",297
"Östhammar","småhus","61-70 kvm","2016",292
"Östhammar","småhus","61-70 kvm","2017",290
"Östhammar","småhus","61-70 kvm","2018",296
"Östhammar","småhus","61-70 kvm","2019",295
"Östhammar","småhus","61-70 kvm","2020",306
"Östhammar","småhus","61-70 kvm","2021",298
"Östhammar","småhus","61-70 kvm","2022",300
"Östhammar","småhus","61-70 kvm","2023",295
"Östhammar","småhus","61-70 kvm","2024",301
"Östhammar","småhus","71-80 kvm","2013",486
"Östhammar","småhus","71-80 kvm","2014",494
"Östhammar","småhus","71-80 kvm","2015",488
"Östhammar","småhus","71-80 kvm","2016",491
"Östhammar","småhus","71-80 kvm","2017",495
"Östhammar","småhus","71-80 kvm","2018",498
"Östhammar","småhus","71-80 kvm","2019",499
"Östhammar","småhus","71-80 kvm","2020",497
"Östhammar","småhus","71-80 kvm","2021",496
"Östhammar","småhus","71-80 kvm","2022",496
"Östhammar","småhus","71-80 kvm","2023",495
"Östhammar","småhus","71-80 kvm","2024",491
"Östhammar","småhus","81-90 kvm","2013",458
"Östhammar","småhus","81-90 kvm","2014",458
"Östhammar","småhus","81-90 kvm","2015",459
"Östhammar","småhus","81-90 kvm","2016",460
"Östhammar","småhus","81-90 kvm","2017",456
"Östhammar","småhus","81-90 kvm","2018",458
"Östhammar","småhus","81-90 kvm","2019",463
"Östhammar","småhus","81-90 kvm","2020",460
"Östhammar","småhus","81-90 kvm","2021",468
"Östhammar","småhus","81-90 kvm","2022",467
"Östhammar","småhus","81-90 kvm","2023",464
"Östhammar","småhus","81-90 kvm","2024",469
"Östhammar","småhus","91-100 kvm","2013",537
"Östhammar","småhus","91-100 kvm","2014",539
"Östhammar","småhus","91-100 kvm","2015",537
"Östhammar","småhus","91-100 kvm","2016",533
"Östhammar","småhus","91-100 kvm","2017",535
"Östhammar","småhus","91-100 kvm","2018",535
"Östhammar","småhus","91-100 kvm","2019",538
"Östhammar","småhus","91-100 kvm","2020",533
"Östhammar","småhus","91-100 kvm","2021",534
"Östhammar","småhus","91-100 kvm","2022",533
"Östhammar","småhus","91-100 kvm","2023",533
"Östhammar","småhus","91-100 kvm","2024",538
"Östhammar","småhus","101-110 kvm","2013",848
"Östhammar","småhus","101-110 kvm","2014",846
"Östhammar","småhus","101-110 kvm","2015",839
"Östhammar","småhus","101-110 kvm","2016",845
"Östhammar","småhus","101-110 kvm","2017",841
"Östhammar","småhus","101-110 kvm","2018",844
"Östhammar","småhus","101-110 kvm","2019",846
"Östhammar","småhus","101-110 kvm","2020",844
"Östhammar","småhus","101-110 kvm","2021",854
"Östhammar","småhus","101-110 kvm","2022",850
"Östhammar","småhus","101-110 kvm","2023",848
"Östhammar","småhus","101-110 kvm","2024",849
"Östhammar","småhus","111-120 kvm","2013",878
"Östhammar","småhus","111-120 kvm","2014",874
"Östhammar","småhus","111-120 kvm","2015",878
"Östhammar","småhus","111-120 kvm","2016",883
"Östhammar","småhus","111-120 kvm","2017",879
"Östhammar","småhus","111-120 kvm","2018",876
"Östhammar","småhus","111-120 kvm","2019",881
"Östhammar","småhus","111-120 kvm","2020",880
"Östhammar","småhus","111-120 kvm","2021",882
"Östhammar","småhus","111-120 kvm","2022",881
"Östhammar","småhus","111-120 kvm","2023",879
"Östhammar","småhus","111-120 kvm","2024",877
"Östhammar","småhus","121-130 kvm","2013",805
"Östhammar","småhus","121-130 kvm","2014",804
"Östhammar","småhus","121-130 kvm","2015",807
"Östhammar","småhus","121-130 kvm","2016",809
"Östhammar","småhus","121-130 kvm","2017",802
"Östhammar","småhus","121-130 kvm","2018",799
"Östhammar","småhus","121-130 kvm","2019",804
"Östhammar","småhus","121-130 kvm","2020",806
"Östhammar","småhus","121-130 kvm","2021",806
"Östhammar","småhus","121-130 kvm","2022",797
"Östhammar","småhus","121-130 kvm","2023",792
"Östhammar","småhus","121-130 kvm","2024",794
